2025-12-04 17:01:27,937 - === GLAE, leaving subject 2 for test ===
2025-12-04 17:02:56,541 - =========================Subject 2, Anchor 0===========================
2025-12-04 17:07:29,044 - anchor [Subject 2, Anchor 0, Epoch 53/150] Train Loss=0.0001 Train Acc=0.9902 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:07:32,215 - anchor [Subject 2, Anchor 0, Epoch 54/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:07:36,987 - anchor [Subject 2, Anchor 0, Epoch 55/150] Train Loss=0.0001 Train Acc=0.9961 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:07:40,452 - anchor [Subject 2, Anchor 0, Epoch 56/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:07:44,753 - anchor [Subject 2, Anchor 0, Epoch 57/150] Train Loss=0.0001 Train Acc=0.9961 Test Acc=0.8125 Best Acc=0.8398
2025-12-04 17:07:47,981 - anchor [Subject 2, Anchor 0, Epoch 58/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8125 Best Acc=0.8398
2025-12-04 17:07:51,568 - anchor [Subject 2, Anchor 0, Epoch 59/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8105 Best Acc=0.8398
2025-12-04 17:07:54,771 - anchor [Subject 2, Anchor 0, Epoch 60/150] Train Loss=0.0001 Train Acc=0.9902 Test Acc=0.8105 Best Acc=0.8398
2025-12-04 17:07:57,273 - anchor [Subject 2, Anchor 0, Epoch 61/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8105 Best Acc=0.8398
2025-12-04 17:08:00,250 - anchor [Subject 2, Anchor 0, Epoch 62/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8105 Best Acc=0.8398
2025-12-04 17:08:03,492 - anchor [Subject 2, Anchor 0, Epoch 63/150] Train Loss=0.0001 Train Acc=0.9902 Test Acc=0.8125 Best Acc=0.8398
2025-12-04 17:08:05,974 - anchor [Subject 2, Anchor 0, Epoch 64/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8125 Best Acc=0.8398
2025-12-04 17:08:09,072 - anchor [Subject 2, Anchor 0, Epoch 65/150] Train Loss=0.0001 Train Acc=0.9961 Test Acc=0.8125 Best Acc=0.8398
2025-12-04 17:08:11,874 - anchor [Subject 2, Anchor 0, Epoch 66/150] Train Loss=0.0001 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:15,337 - anchor [Subject 2, Anchor 0, Epoch 67/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:18,944 - anchor [Subject 2, Anchor 0, Epoch 68/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:08:22,219 - anchor [Subject 2, Anchor 0, Epoch 69/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:08:25,259 - anchor [Subject 2, Anchor 0, Epoch 70/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:28,834 - anchor [Subject 2, Anchor 0, Epoch 71/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:32,219 - anchor [Subject 2, Anchor 0, Epoch 72/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:35,003 - anchor [Subject 2, Anchor 0, Epoch 73/150] Train Loss=0.0001 Train Acc=0.9902 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:38,160 - anchor [Subject 2, Anchor 0, Epoch 74/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:41,673 - anchor [Subject 2, Anchor 0, Epoch 75/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:44,974 - anchor [Subject 2, Anchor 0, Epoch 76/150] Train Loss=0.0000 Train Acc=0.9941 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:48,222 - anchor [Subject 2, Anchor 0, Epoch 77/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:51,699 - anchor [Subject 2, Anchor 0, Epoch 78/150] Train Loss=0.0001 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:55,755 - anchor [Subject 2, Anchor 0, Epoch 79/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:08:58,636 - anchor [Subject 2, Anchor 0, Epoch 80/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:09:01,418 - anchor [Subject 2, Anchor 0, Epoch 81/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:09:04,398 - anchor [Subject 2, Anchor 0, Epoch 82/150] Train Loss=0.0000 Train Acc=0.9941 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:09:06,976 - anchor [Subject 2, Anchor 0, Epoch 83/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:09:09,491 - anchor [Subject 2, Anchor 0, Epoch 84/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:09:12,226 - anchor [Subject 2, Anchor 0, Epoch 85/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:09:15,277 - anchor [Subject 2, Anchor 0, Epoch 86/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:09:18,228 - anchor [Subject 2, Anchor 0, Epoch 87/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:09:21,088 - anchor [Subject 2, Anchor 0, Epoch 88/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:09:23,428 - anchor [Subject 2, Anchor 0, Epoch 89/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:09:25,865 - anchor [Subject 2, Anchor 0, Epoch 90/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:09:28,117 - anchor [Subject 2, Anchor 0, Epoch 91/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:09:30,327 - anchor [Subject 2, Anchor 0, Epoch 92/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:09:32,466 - anchor [Subject 2, Anchor 0, Epoch 93/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:09:34,488 - anchor [Subject 2, Anchor 0, Epoch 94/150] Train Loss=0.0000 Train Acc=0.9941 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:09:37,144 - anchor [Subject 2, Anchor 0, Epoch 95/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:09:39,522 - anchor [Subject 2, Anchor 0, Epoch 96/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:09:42,000 - anchor [Subject 2, Anchor 0, Epoch 97/150] Train Loss=0.0001 Train Acc=0.9980 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:09:45,057 - anchor [Subject 2, Anchor 0, Epoch 98/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:09:47,870 - anchor [Subject 2, Anchor 0, Epoch 99/150] Train Loss=0.0000 Train Acc=0.9941 Test Acc=0.8203 Best Acc=0.8398
2025-12-04 17:09:50,173 - anchor [Subject 2, Anchor 0, Epoch 100/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:09:53,031 - anchor [Subject 2, Anchor 0, Epoch 101/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:09:55,497 - anchor [Subject 2, Anchor 0, Epoch 102/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:09:58,036 - anchor [Subject 2, Anchor 0, Epoch 103/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8223 Best Acc=0.8398
2025-12-04 17:10:00,343 - anchor [Subject 2, Anchor 0, Epoch 104/150] Train Loss=0.0001 Train Acc=0.9922 Test Acc=0.8203 Best Acc=0.8398
2025-12-04 17:10:02,746 - anchor [Subject 2, Anchor 0, Epoch 105/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:10:05,254 - anchor [Subject 2, Anchor 0, Epoch 106/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:10:07,708 - anchor [Subject 2, Anchor 0, Epoch 107/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:10:09,966 - anchor [Subject 2, Anchor 0, Epoch 108/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:10:12,659 - anchor [Subject 2, Anchor 0, Epoch 109/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:10:15,042 - anchor [Subject 2, Anchor 0, Epoch 110/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:10:17,571 - anchor [Subject 2, Anchor 0, Epoch 111/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:10:20,239 - anchor [Subject 2, Anchor 0, Epoch 112/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:10:22,875 - anchor [Subject 2, Anchor 0, Epoch 113/150] Train Loss=0.0001 Train Acc=0.9941 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:10:25,456 - anchor [Subject 2, Anchor 0, Epoch 114/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:10:28,285 - anchor [Subject 2, Anchor 0, Epoch 115/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:10:30,878 - anchor [Subject 2, Anchor 0, Epoch 116/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:10:32,921 - anchor [Subject 2, Anchor 0, Epoch 117/150] Train Loss=0.0001 Train Acc=0.9961 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:10:36,029 - anchor [Subject 2, Anchor 0, Epoch 118/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8145 Best Acc=0.8398
2025-12-04 17:10:38,502 - anchor [Subject 2, Anchor 0, Epoch 119/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8164 Best Acc=0.8398
2025-12-04 17:10:41,870 - anchor [Subject 2, Anchor 0, Epoch 120/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:10:44,255 - anchor [Subject 2, Anchor 0, Epoch 121/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:10:47,014 - anchor [Subject 2, Anchor 0, Epoch 122/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:10:49,897 - anchor [Subject 2, Anchor 0, Epoch 123/150] Train Loss=0.0001 Train Acc=0.9961 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:10:52,970 - anchor [Subject 2, Anchor 0, Epoch 124/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:10:55,932 - anchor [Subject 2, Anchor 0, Epoch 125/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:10:58,598 - anchor [Subject 2, Anchor 0, Epoch 126/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:11:01,237 - anchor [Subject 2, Anchor 0, Epoch 127/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:11:03,943 - anchor [Subject 2, Anchor 0, Epoch 128/150] Train Loss=0.0000 Train Acc=0.9980 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:11:06,616 - anchor [Subject 2, Anchor 0, Epoch 129/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:11:09,037 - anchor [Subject 2, Anchor 0, Epoch 130/150] Train Loss=0.0000 Train Acc=0.9961 Test Acc=0.8184 Best Acc=0.8398
2025-12-04 17:11:11,682 - anchor [Subject 2, Anchor 0, Epoch 131/150] Train Loss=0.0000 Train Acc=1.0000 Test Acc=0.8203 Best Acc=0.8398
